,tag,src,tgt,pred
1037,4264,<RX_1>CC(C)(C)OC(=O)N1CC2CC2(CN2C(=O)c3ccccc3C2=O)C1c1ccccc1,CC(C)(C)OC(=O)N1C[C@H]2C[C@@]2(CO)[C@@H]1c1ccccc1.O=C1NC(=O)c2ccccc21,CC(C)(C)OC(=O)N1CC2CC3(CNC(=O)c4ccccc4C3=O)C(c3ccccc3)N(C(=O)OC(C)(C)C)C21
1038,4265,<RX_6>O=C1CCc2ncc([N+](=O)[O-])cc2C1,O=[N+]([O-])c1cnc2c(c1)CC1(CC2)OCCO1,O=C1CCc2ncc([N+](=O)[O-])cc2C1
1039,4267,<RX_1>CCOC(=O)c1ncc(Cc2ccc(F)cc2)cc1NCCN1CCCS1(=O)=O,CCOC(=O)c1ncc(Cc2ccc(F)cc2)cc1N.O=CCN1CCCS1(=O)=O,CCOC(=O)c1ncc(Cc2ccc(F)cc2)cc1Cl.NCCN1CCCS1(=O)=O
1040,4282,<RX_3>Cc1ccc(S(=O)(=O)OCC(C)[C@H]2CC=CC[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)CCCC(=O)O2)cc1,C=CC[C@H](C)[C@H](CCCC(=O)O[C@H](CC=C)[C@@H](C)COS(=O)(=O)c1ccc(C)cc1)O[Si](C)(C)C(C)(C)C,
1041,4291,<RX_3>COc1cc(Nc2c(C#N)cnc3cc(-c4coc(C=O)c4)c(OC)cc23)c(Cl)cc1Cl,COc1cc(Nc2c(C#N)cnc3cc(OS(=O)(=O)C(F)(F)F)c(OC)cc23)c(Cl)cc1Cl.O=Cc1cc(B(O)O)co1,COc1cc(Nc2c(C#N)cnc3cc(Br)c(OC)cc23)c(Cl)cc1Cl.O=Cc1cc(B(O)O)co1
1042,4298,<RX_7>NCCCCc1cccc(Cl)c1,NCC/C=C\c1cccc(Cl)c1,N#CCCCc1cccc(Cl)c1
1043,4304,<RX_1>CC(C)(C)OC(=O)N1CCN(c2ncnc3cc(-c4cnn(CCN5CCOCC5)c4)sc23)CC1,CC(C)(C)OC(=O)N1CCNCC1.Clc1ncnc2cc(-c3cnn(CCN4CCOCC4)c3)sc12,CC(C)(C)OC(=O)N1CCN(c2ncnc3cc(-c4cn[nH]c4)sc23)CC1.O=CCN1CCOCC1
1044,4307,<RX_6>O[C@H]1C[C@H]2CNC[C@@H](C(c3ccccc3)c3ccccc3)N2C1,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H](O)CN2[C@H](C(c2ccccc2)c2ccccc2)C1,O[C@H]1C[C@H]2CN(Cc3ccccc3)C[C@@H](C(c3ccccc3)c3ccccc3)N2C1
1045,4311,<RX_3>Brc1ccc(-c2ccccn2)cc1,Brc1ccc(Br)cc1.Brc1ccccn1,Brc1ccccn1.CCCC[Sn](CCCC)(CCCC)c1ccc(Br)cc1
1046,4315,<RX_1>N#Cc1ccc(CC(=O)NC2CCN(CCNc3ccccc3)CC2)cc1,N#Cc1ccc(CC(=O)NC2CCN(CCCl)CC2)cc1.Nc1ccccc1,N#Cc1ccc(CC(=O)NC2CCN(CC=O)CC2)cc1.Nc1ccccc1
1047,4317,<RX_7>CN(C)Cc1csc(CO)c1,CN(C)C(=O)c1csc(CO)c1,CCOC(=O)c1cc(CN(C)C)cs1
1048,4324,<RX_1>Cc1nc(-c2cncc(N(C)CCc3ccccn3)n2)sc1C(=O)NCc1ccc(F)cc1,CNCCc1ccccn1.Cc1nc(-c2cncc(I)n2)sc1C(=O)NCc1ccc(F)cc1,CNCCc1ccccn1.Cc1nc(-c2cncc(Cl)n2)sc1C(=O)NCc1ccc(F)cc1
1049,4325,<RX_1>CC(C)(C)OC(=O)N1CCC(Oc2ncccc2F)CC1,CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.Oc1ncccc1F,CC(C)(C)OC(=O)N1CCC(O)CC1.Fc1cccnc1F
1050,4337,<RX_3>CC(=O)Nc1nc(=O)[nH]cc1C(F)(F)F,CC(=O)Nc1cc[nH]c(=O)n1.FC(F)(F)I,CC(=O)Nc1nc(=O)[nH]cc1C(F)(F)F.O=C([O-])[O-]
1051,4339,<RX_2>COc1ccc(N=Nc2ccc(O)c(C(=O)NCc3nnn[nH]3)c2)cc1,COc1ccc(N=Nc2ccc(O)c(C(=O)Cl)c2)cc1.NCc1nnn[nH]1,COc1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1.NCc1nnn[nH]1
1052,4341,<RX_1>CCCC[Sn](CCCC)(CCCC)c1cc2c3c(c1)CCN3C(=O)CC2,CCCC[Sn](CCCC)(CCCC)[Sn](CCCC)(CCCC)CCCC.O=C1CCc2cc(Br)cc3c2N1CC3,CCCC[Sn](Cl)(CCCC)CCCC.O=C1CCc2cc(Br)cc3c2N1C(=O)CC3
1053,4353,<RX_1>C[SiH](C)O[C@@]1(CCOc2ccc(F)cc2CCc2ccc(F)c(F)c2)C[C@H](C(C)(C)C)CN1C(=O)OC(C)(C)C,C[SiH](C)O[C@]1(CCBr)C[C@H](C(C)(C)C)CN1C(=O)OC(C)(C)C.Oc1ccc(F)cc1CCc1ccc(F)c(F)c1,C[SiH](C)O[C@@]1(CCO)C[C@H](C(C)(C)C)CN1C(=O)OC(C)(C)C.Oc1ccc(F)cc1CCc1ccc(F)c(F)c1
1054,4354,<RX_1>CCCCCCCN(c1ccccc1)C(C)CCC,CCCC(C)Nc1ccccc1.CCCCCCCBr,CCCC(C)Nc1ccccc1.CCCCCCCCBr
1055,4355,<RX_3>COc1ccc(COc2cc(-c3nc(C(C)C)cs3)nc(-c3nc(C(F)(F)F)cs3)n2)cc1,CCCC[Sn](CCCC)(CCCC)c1nc(C(C)C)cs1.COc1ccc(COc2cc(Cl)nc(-c3nc(C(F)(F)F)cs3)n2)cc1,CC(C)c1csc([Sn](C)(C)C)n1.COc1ccc(COc2cc(Cl)nc(-c3nc(C(F)(F)F)cs3)n2)cc1
1056,4356,<RX_7>O=[N+]([O-])CCc1ccc(Br)cc1,O=[N+]([O-])/C=C/c1ccc(Br)cc1,O=C(Cc1ccc(Br)cc1)N[N+](=O)[O-]
1057,4367,<RX_6>O=C(N[C@H]1CCCC[C@@H]1O)c1c[nH]c2cccnc12,CC(C)(C)OC(=O)n1cc(C(=O)N[C@H]2CCCC[C@@H]2O)c2ncccc21,CC(=O)O[C@H]1CCCC[C@@H]1NC(=O)c1c[nH]c2cccnc12
1058,4372,<RX_7>Nc1ccc(Cc2ccc(F)cc2)cn1,Nc1ccc(C(=O)c2ccc(F)cc2)cn1,O=[N+]([O-])c1ccc(Cc2ccc(F)cc2)cn1
1059,4374,<RX_7>O=[N+]([O-])CCc1ccc(CCC2CCCO2)cc1,O=[N+]([O-])/C=C/c1ccc(CCC2CCCO2)cc1,O=C(Cc1ccc(CCC2CCCO2)cc1)[N+](=O)[O-]
1060,4376,<RX_7>CCCCCCCCCCCCCCCCCCCCCCOc1ccc(CO)c(OCCCCCCCCCCCCCCCCCCCCCC)c1,CCCCCCCCCCCCCCCCCCCCCCOc1ccc(C=O)c(OCCCCCCCCCCCCCCCCCCCCCC)c1,CCCCCCCCCCCCCCCCCCCCCCCCOc1ccc(C(=O)OC)c(OCCCCCCCCCCCCCCCCCCCC)c1
1061,4380,<RX_9>O=C(O)/C=C/C(=O)O,CCOC1=C2C=c3c(cnn3CC(C)N=[N+]=[N-])=C2CC=C1,CCCCCCOS(=O)(=O)CCN=[N+]=[N-]
1062,4381,<RX_3>COc1c(C)c(C(=O)c2ccc(C(F)(F)F)cc2F)c(OC)c2ccccc12,COc1c(C)c(Br)c(OC)c2ccccc12.O=C(Cl)c1ccc(C(F)(F)F)cc1F,COc1c(C)c(C(=O)Cl)c(OC)c2ccccc12.Fc1cc(C(F)(F)F)ccc1Br
1063,4383,<RX_8>CCS(=O)[C@@H]1NC(=O)[C@H]1NC(=O)COc1ccccc1,CCS[C@@H]1NC(=O)[C@H]1NC(=O)COc1ccccc1.OO,CCS[C@@H]1NC(=O)[C@H]1NC(=O)COc1ccccc1.O=C(OO)c1cccc(Cl)c1
1064,4391,<RX_6>CCCCc1nc2ccc(O)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,CCCCc1nc2ccc(O)cc2n1Cc1ccc(-c2ccccc2C(=O)OC(C)(C)C)cc1,CCCCc1nc2ccc(OC)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
1065,4399,<RX_1>COC(=O)[C@H](OC1=C(C(=O)c2ccc(C(C)C)cc2)[C@H](c2ccc(OC(F)(F)F)cc2)N(c2ccc(C)nn2)C1=O)c1ccccc1,COC(=O)[C@@H](O)c1ccccc1.Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(C(C)C)cc3)C2c2ccc(OC(F)(F)F)cc2)nn1,COC(=O)[C@H](O)c1ccccc1.Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccc(C(C)C)cc3)[C@@H]2c2ccc(OC(F)(F)F)cc2)nn1
1066,4406,<RX_6>O=C(Cc1ccccc1O)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,COCOc1ccccc1CC(=O)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1,COc1ccc(COc2ccccc2CC(=O)Nc2onc(-c3ccc(F)cc3)c2-c2ccncn2)cc1
1067,4407,<RX_6>O=C(NCc1cccs1)c1nc2c(C(F)(F)F)cc(-c3ccc[nH]3)cn2c1Cl,CC(C)(C)OC(=O)n1cccc1-c1cc(C(F)(F)F)c2nc(C(=O)NCc3cccs3)c(Cl)n2c1,CC(=O)n1cccc1-c1cc(C(F)(F)F)c2nc(C(=O)NCc3cccs3)c(Cl)n2c1
1068,4421,<RX_1>CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCCO1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCO)C(C)C,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCCO1)OC)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C.O=CCO,CC[C@H](C)[C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCCO1)OC.CNC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C
1069,4422,<RX_3>CCOC(=O)c1cc(C#Cc2cccc(S(=O)(=O)Nc3ncccc3C)c2)ccc1O,C#Cc1ccc(O)c(C(=O)OCC)c1.Cc1cccnc1NS(=O)(=O)c1cccc(I)c1,C#Cc1cccc(S(=O)(=O)Nc2ncccc2C)c1.CCOC(=O)c1cc(I)ccc1O
1070,4433,<RX_2>CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,CCCCCCCCCCCCCCCCCCCCO.O=C(O)c1ccccc1,CCCCCCCCCCCCCCCCCCCCO.O=C(Cl)c1ccccc1
1071,4444,<RX_1>COc1ccc(N2CCN(c3ccc(-n4cnn(C(C)C)c4=O)cc3)CC2)cc1,CC(C)Br.COc1ccc(N2CCN(c3ccc(-n4cn[nH]c4=O)cc3)CC2)cc1,CC(C)n1ncn(-c2ccc(N3CCNCC3)cc2)c1=O.COc1ccc(Br)cc1
1072,4453,<RX_1>COC(C)[Si](C)(C)C,CC(C)(C)OC(=O)CBr.Cc1ccc(F)cc1C1CC(=O)NC(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12,CC(=O)[O-].C[C@H](N)C1CCCCC1
1073,4456,<RX_1>COc1cc(F)ccc1-c1cc2c(s1)c(=O)n(C1CCN(C(=O)OC(C)(C)C)CC1)c(=O)n2Cc1ccccc1,BrCc1ccccc1.COc1cc(F)ccc1-c1cc2[nH]c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c2s1,
1074,4457,<RX_1>CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccnc(Cl)c3)nc3cncc(Cl)c23)CC1,CC(C)(C)OC(=O)N1CCNCC1.Oc1nc(-c2ccnc(Cl)c2)nc2cncc(Cl)c12,CC(C)(C)OC(=O)N1CCNCC1.Clc1cc(-c2nc(Cl)c3c(Cl)cncc3n2)ccn1
1075,4464,<RX_2>CCN(CC)C(=O)CC(NC(=O)C1CCCCN1C(=O)N1c2ccccc2Sc2ccccc21)C(=O)CF,CCNCC.O=C(O)CC(NC(=O)C1CCCCN1C(=O)N1c2ccccc2Sc2ccccc21)C(=O)CF,CCN(CC)C(=O)CC(N)C(=O)CF.O=C(C1CCCCN1C(=O)O)N1c2ccccc2Sc2ccccc21
1076,4466,<RX_1>CSc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CCN3CCN(C4COC4)CC3)c2n1,CSc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CCN3CCNCC3)c2n1.O=C1COC1,CSc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)[nH]c2n1.ClCCN1CCN(C2COC2)CC1
1077,4470,<RX_1>O=S1(=O)N(CCCN2CCN(c3ccc(F)cc3)CC2)c2cccc3c2N1CCC3,Fc1ccc(N2CCN(CCCCl)CC2)cc1.O=S1(=O)Nc2cccc3c2N1CCC3,
1078,4474,<RX_1>CC1(C)OCc2cc([C@@H](O)CNCCCCCCOCCCCc3ccc4c(c3)S(=O)(=O)CCC4)ccc2O1,CC1(C)OCc2cc([C@@H](O)CN)ccc2O1.O=S1(=O)CCCc2ccc(CCCCOCCCCCCBr)cc21,CC1(C)OCc2cc([C@@H](O)CN)ccc2O1.O=S1(=O)CCCc2ccc(CCCCCBr)cc21
1079,4482,<RX_6>O=C(O)C(F)(F)F,CC(C)(C)OC(=O)N[C@@H](Cc1cc(F)cc(F)c1)c1ncccc1-c1ccc(Cl)cc1,CCCCCCCCCCCCCCCCCCCCCNC(=O)OC(C)(C)C
1080,4483,<RX_6>COc1cc(COc2nn(-c3ccccc3)cc2/C=C\c2csc(C(C)C)n2)ccc1OCc1nc(-c2ccc(CC(=O)O)cc2)oc1C,CCOC(=O)Cc1ccc(-c2nc(COc3ccc(COc4nn(-c5ccccc5)cc4/C=C\c4csc(C(C)C)n4)cc3OC)c(C)o2)cc1,COC(=O)Cc1ccc(-c2nc(COc3ccc(COc4nn(-c5ccccc5)cc4/C=C/c4csc(C(C)C)n4)cc3OC)c(C)o2)cc1
1081,4486,<RX_1>CC[C@@H](Nc1nccc(-c2cc(F)c(OC)cc2C)c1[N+](=O)[O-])C1CC1,CC[C@@H](N)C1CC1.COc1cc(C)c(-c2ccnc(OS(=O)(=O)C(F)(F)F)c2[N+](=O)[O-])cc1F,CC[C@@H](N)C1CC1.COc1cc(C)c(-c2ccnc(Cl)c2[N+](=O)[O-])cc1F
1082,4489,<RX_9>COC(=O)C1=C(CBr)NC(c2nccs2)=N[C@H]1c1ccccc1Cl,COC(=O)C1=C(CBr)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,BrC(Br)(Br)Br.COC(=O)C1=C(CO)NC(c2nccs2)=N[C@H]1c1ccccc1Cl
1083,4490,<RX_2>C=CC(=O)OOC(C)(CC)NS(C)(=O)=O,C=CC(=O)OOC(C)(N)CC.CS(=O)(=O)Cl,C=CC(=O)OC(C)(C)N.CS(=O)(=O)Cl
1084,4492,<RX_6>CCCc1ccc(-c2ccc([C@@]3(CC(=O)OC(C)(C)C)CCNCCS3(=O)=O)s2)cc1,CCCc1ccc(-c2ccc([C@@]3(CC(=O)OC(C)(C)C)CCN(C(=O)OC(C)(C)C)CCS3(=O)=O)s2)cc1,CCCc1ccc(-c2ccc([C@]3(CC(=O)OC(C)(C)C)CCN(Cc4ccccc4)CCS3(=O)=O)s2)cc1
1085,4494,<RX_1>Cc1c[nH]c2c(Oc3ccc(Cl)cc3Cl)cc(F)cc12,Cc1c[nH]c2c(Br)cc(F)cc12.Oc1ccc(Cl)cc1Cl,Cc1c[nH]c2c(O)cc(F)cc12.OB(O)c1ccc(Cl)cc1Cl
1086,4510,<RX_6>Cc1c(C)c2c(c(C)c1O)C(C)(C)CN2C(=O)C(C)(C)C,CC(=O)Oc1c(C)c(C)c2c(c1C)C(C)(C)CN2C(=O)C(C)(C)C,COc1c(C)c(C)c2c(c1C)C(C)(C)CN2C(=O)C(C)(C)C
1087,4514,<RX_1>COc1cc([N+](=O)[O-])ccc1OCCC1CCCO1,COc1cc([N+](=O)[O-])ccc1Cl.OCCC1CCCO1,COc1cc([N+](=O)[O-])ccc1O.OCCC1CCCO1
1088,4519,<RX_3>CC(=O)NC[C@H]1CN(c2ccc(N3CCC(C#N)(Nc4ccccc4S)CC3)c(F)c2)C(=O)O1,CC(=O)NC[C@H]1CN(c2ccc(N3CCC(=O)CC3)c(F)c2)C(=O)O1.Nc1ccccc1S.[C-]#N,CC(=O)NC[C@H]1CN(c2ccc(N3CCC(=O)CC3)c(F)c2)C(=O)O1.[C-]#N.[C-]#N
1089,4526,<RX_3>CC(C)(C)NS(=O)(=O)c1ccccc1-c1ccc(-c2nnc(N)s2)c(F)c1,CC(C)(C)NS(=O)(=O)c1ccccc1Br.CC1(C)OB(c2ccc(-c3nnc(N)s3)c(F)c2)OC1(C)C,CC(C)(C)NS(=O)(=O)c1ccccc1B(O)O.Nc1nnc(-c2ccc(Br)cc2F)s1
1090,4528,<RX_3>FC(F)(F)c1nc2cc(Cl)c(-c3ccc(Cl)cc3Cl)cc2[nH]1,FC(F)(F)c1nc2cc(Cl)c(I)cc2[nH]1.OB(O)c1ccc(Cl)cc1Cl,FC(F)(F)c1nc2cc(Cl)c(Br)cc2[nH]1.OB(O)c1ccc(Cl)cc1Cl
1091,4531,<RX_3>CC(C)OC(=O)N1CCC(Oc2ccc(-c3ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)N4CCC(F)(F)C4)c(F)c3)cn2)CC1,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(=O)(=O)C(F)(F)F)cc1F)C(=O)N1CCC(F)(F)C1.CC(C)OC(=O)N1CCC(Oc2ccc(B3OC(C)(C)C(C)(C)O3)cn2)CC1,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1F)C(=O)N1CCC(F)(F)C1.CC(C)OC(=O)N1CCC(Oc2ccc(Br)cn2)CC1
1092,4538,<RX_3>COc1cccc2c(=O)[nH]c3sc(CN4CCOCC4)nc3c12,C1COCCN1.C=O.COc1cccc2c(=O)[nH]c3scnc3c12,
1093,4552,<RX_2>Cc1onc(-c2ccccc2F)c1COc1ccc(C(=O)NCC(F)(F)C(F)(F)F)cn1,COC(=O)c1ccc(OCc2c(-c3ccccc3F)noc2C)nc1.NCC(F)(F)C(F)(F)F,Cc1onc(-c2ccccc2F)c1COc1ccc(C(=O)O)cn1.NCC(F)(F)C(F)(F)F
1094,4554,<RX_6>CC(C)=CCN1CCC(NC(=O)C2CN(c3c4c(nc5ccnn35)CCNCC4)C2)CC1,CC(C)=CCN1CCC(NC(=O)C2CN(c3c4c(nc5ccnn35)CCN(C(=O)OC(C)(C)C)CC4)C2)CC1,
1095,4556,<RX_1>CN(C/C=C/c1cccc(C#N)c1)c1ccc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1,C=O.CC(C)(C)OC(=O)N1CCC(Oc2ccc(NC/C=C/c3cccc(C#N)c3)cc2)CC1,CC(C)(C)OC(=O)N1CCC(Oc2ccc(NC/C=C/c3cccc(C#N)c3)cc2)CC1.CI
1096,4562,<RX_6>CNCCN(C)Cc1cn(C)nc1-c1ccc(OC(C)C)cc1,CC(C)Oc1ccc(-c2nn(C)cc2CN(C)CCN(C)Cc2ccccc2)cc1,
1097,4564,<RX_3>C#Cc1ccc(C[C@H](OC)C(=O)OCC)cc1,C#C[Si](C)(C)C.CCOC(=O)[C@H](Cc1ccc(OS(=O)(=O)C(F)(F)F)cc1)OC,C#C[C@@H](C)C(=O)OCC.C#C[C@@H](Cc1ccc(Br)cc1)OC
1098,4569,<RX_9>CC(c1c[nH]c2cc(F)ccc12)C1OC(N(C)C)=NC1=O,CC(c1c[nH]c2cc(F)ccc12)C1(C(=O)OCc2ccccc2)OC(N(C)C)=NC1=O,CC(c1c[nH]c2cc(F)ccc12)C1OC(N(C)C)=NC1=O
1099,4573,<RX_6>CN(C)CCCOc1c2c(nc3ccccc13)O[C@@H]1C[C@@H](C(=O)O)N(C1)C(=O)[C@H](C1Cc3ccccc3C1)NC(=O)O[C@@H]1C[C@H]1CCCCC2,COC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1Cc3ccccc3C1)NC(=O)O[C@@H]1C[C@H]1CCCCCc1c(nc3ccccc3c1OCCCN(C)C)O2,
1100,4574,<RX_3>Cc1nn(C)c(C)c1-c1cccc(CCN(C)C)c1,CN(C)CCc1cccc(Br)c1.Cc1nn(C)c(C)c1B1OC(C)(C)C(C)(C)O1,CN(C)CCc1cccc(Br)c1.Cc1nn(C)c(C)c1B(O)O
1101,4577,<RX_1>CCOC(=O)c1cccc(OC2CCCC2)c1,BrC1CCCC1.CCOC(=O)c1cccc(O)c1,CCOC(=O)c1cccc(O)c1.OC1CCCC1
1102,4578,<RX_1>CC(C)(C)OC(=O)NCC(=O)CCC(=O)OCCCC(=O)OCc1ccccc1,CC(C)(C)OC(=O)NCC(=O)CCC(=O)[O-].O=C(CCCBr)OCc1ccccc1,CC(C)(C)OC(=O)NCC(=O)CCC(=O)O.O=C(O)CCCOC(=O)OCc1ccccc1
1103,4581,<RX_6>CNc1cc(-c2noc(C)n2)ccc1CNC(=O)c1cc(OC)c(C)c(OC)c1,COc1cc(C(=O)NCc2ccc(-c3noc(C)n3)cc2N(C)C(=O)C(F)(F)F)cc(OC)c1C,COc1cc(C(=O)NCc2ccc(-c3noc(C)n3)cc2N(C)C(=O)OC(C)(C)C)cc(OC)c1C
1104,4583,<RX_2>CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCCCC)CC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCCCC)CC(=O)NCC(=O)O.N[C@@H](Cc1ccccc1)C(=O)O,CCCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCCC)CC(=O)O.N[C@@H](Cc1ccccc1)C(=O)O
1105,4584,<RX_2>COc1ncc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cn1,C1CCN(C2CCNCC2)CC1.COC(=O)C(Cc1cnc(OC)nc1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1,C1CCN(C2CCNCC2)CC1.COc1ncc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)O)cn1
1106,4586,<RX_1>CC(C)(C)OC(=O)N1CCC(CCOc2ccc(Br)cc2)CC1,CC(C)(C)OC(=O)N1CCC(CCO)CC1.Fc1ccc(Br)cc1,CC(C)(C)OC(=O)N1CCC(CCO)CC1.Oc1ccc(Br)cc1
1107,4591,<RX_1>CCCC(CC)N(OCc1ccccc1)C(=O)Nc1ccccc1,CCCC(Br)CC.O=C(NOCc1ccccc1)Nc1ccccc1,CCCC(CC)NOCc1ccccc1.O=C=Nc1ccccc1
1108,4593,<RX_9>CCOC(=O)c1cc(Cl)c(I)c(OC)c1,CCOC(=O)c1cc(Cl)c(N)c(OC)c1.ICI,CCOC(=O)c1cc(Cl)c(I)c(OC)c1
1109,4594,<RX_1>C[C@H](N)c1nc2ccn(C)c2cc1N(C)C1CN(C(=O)OC(C)(C)C)C1,CNC1CN(C(=O)OC(C)(C)C)C1.C[C@H](N)c1nc2ccn(C)c2cc1Br,CNc1cc2c(ccn2C)nc1C1CN(C(=O)OC(C)(C)C)C1.C[C@H](N)c1nc2ccn(C)c2cc1Cl
1110,4595,<RX_9>CC(C)(C)OC(=O)N[C@H](C(=O)N1CCC[C@H]1C#N)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,CC(C)(C)OC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)C1CCC(NC(=O)OCc2ccccc2)CC1,CC(C)(C)OC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
1111,4605,<RX_6>O=C(O)C(F)(F)F,CC(=O)OC1CN(C(=O)OC(C)(C)C)C1,CCCCCCCCCCCCCCCCCCCCCNC(=O)OC(C)(C)C
1112,4606,<RX_6>COc1ccc(-n2nc(CO)cc2-c2ccc(Cl)c(Cl)c2)cc1,COc1ccc(-n2nc(COC3CCCCO3)cc2-c2ccc(Cl)c(Cl)c2)cc1,COc1ccc(-n2nc(CO[Si](C)(C)C(C)(C)C)cc2-c2ccc(Cl)c(Cl)c2)cc1
1113,4609,<RX_3>C=Cc1ccc(C[C@H](OCC)C(=O)OCC)cc1,CCOC(=O)[C@H](Cc1ccc(OS(=O)(=O)C(F)(F)F)cc1)OCC.CN(C)C=O,CCOC(=O)[C@H](Cc1ccc(Br)cc1)OCC.CN(C)C=O
1114,4631,<RX_3>COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1C(=O)N[C@H](Cc1ccc(-c2ccc(F)c(Cl)c2)cc1)C(C)=O,COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1C(=O)N[C@H](Cc1ccc(-c2ccc(F)c(Cl)c2)cc1)C(=O)N(C)OC,COc1ccc(Br)cc1C(=O)N[C@@H](Cc1ccc(Br)cc1)C(C)=O.OB(O)c1ccc(F)c(Cl)c1
1115,4634,<RX_1>Nc1cc(N)nc(SCCCC(=O)NC/C=C\COc2cc(CN3CCCCC3)ccn2)n1,Nc1cc(N)nc(S)n1.O=C(CCCCl)NC/C=C\COc1cc(CN2CCCCC2)ccn1,Clc1cc(CN2CCCCC2)ccn1.Nc1cc(N)nc(SCCCC(=O)NC/C=C\CO)n1
1116,4639,<RX_2>CCCCCCCC/C=C\CCCCCCCC(=O)OCCN(C)C,CCCCCCCC/C=C\CCCCCCCC(=O)O.CN(C)CCO,CCCCCCCCC/C=C\CCCCCCC(=O)Cl.CN(C)CCO
1117,4647,<RX_3>O=Cc1ccc(-c2cc3c(c(C45CC6CC(CC(C6)C4)C5)c2)OCO3)cc1,Brc1cc2c(c(C34CC5CC(CC(C5)C3)C4)c1)OCO2.O=Cc1ccc(B(O)O)cc1,O=Cc1ccc(B(O)O)cc1.O=Cc1ccc(Br)cc1
1118,4649,<RX_1>CCCNC1=C(OCc2ccccc2)C(=O)O[C@@H]1[C@@H]1COC(C)(C)O1,BrCc1ccccc1.CCCNC1=C(O)C(=O)O[C@@H]1[C@@H]1COC(C)(C)O1,CC1(C)OC[C@H]([C@@H]2OC(=O)C(OCc3ccccc3)=C(N)O2)O1.CCC=O
1119,4654,<RX_2>O=C(NCC(=O)N(CC1CCN(Cc2ccc(Cl)cc2)CC1)CC(c1ccccc1)c1ccccc1)c1ccccc1,Clc1ccc(CN2CCC(CNCC(c3ccccc3)c3ccccc3)CC2)cc1.O=C(O)CNC(=O)c1ccccc1,NCC(=O)N(CC1CCN(Cc2ccccc2)CC1)CC1CCN(Cc2ccc(Cl)cc2)CC1.O=C(O)CC(c1ccccc1)c1ccccc1
